12:22:54,25.0,25.7,25.6,26.6,51,0,3467
12:23:55,24.9,25.4,25.0,25.7,49,0,3467
12:24:56,24.8,24.9,24.4,24.9,48,0,3453
12:25:57,24.4,24.6,23.7,24.3,47,400,3469
12:26:58,23.8,24.1,23.2,23.6,47,400,3461
12:27:59,23.6,23.7,22.7,22.9,48,400,3483
12:29:1,23.2,23.1,22.2,22.6,48,400,3464
12:30:2,22.8,22.8,21.9,22.2,48,400,3489
12:31:4,22.6,22.5,21.6,21.8,49,400,3464
12:32:5,22.2,22.2,21.2,21.5,49,400,3456
12:33:7,22.0,22.0,20.8,21.3,49,400,3469
12:34:8,21.7,21.6,20.6,21.1,50,400,3478
12:35:10,21.5,21.3,20.3,20.8,50,400,3478
12:36:11,21.2,21.1,20.2,20.6,50,400,3469
12:37:13,21.1,20.9,20.0,20.4,51,400,3467
12:38:15,20.8,20.8,19.7,20.3,51,400,3478
12:39:17,20.7,20.5,19.6,20.2,51,400,3467
12:40:18,20.5,20.4,19.5,20.1,52,400,3450
12:41:20,20.4,20.3,19.3,20.1,52,400,3478
12:42:22,20.2,20.1,19.1,19.9,52,400,3453
12:43:24,20.1,20.1,19.0,19.7,52,400,3469
12:44:25,20.1,19.9,18.9,19.5,53,400,3456
12:45:27,19.9,19.7,18.7,19.5,53,400,3461
12:46:29,19.8,19.5,18.8,19.4,53,400,3469
12:47:31,19.7,19.5,18.5,19.2,53,400,3478
12:48:33,19.6,19.4,18.4,19.3,53,400,3467
12:49:35,19.5,19.4,18.4,19.2,53,400,3467
12:50:37,19.4,19.4,18.4,19.1,54,400,3469
12:51:38,19.3,19.1,18.2,19.1,54,400,3442
12:52:40,19.2,19.1,18.2,18.9,54,400,3453
12:53:42,19.2,19.0,18.1,19.0,54,400,3456
12:54:44,19.3,19.0,18.0,18.9,54,400,3464
12:55:46,19.1,18.8,18.0,18.8,54,400,3450
12:56:48,19.1,18.9,18.0,18.8,55,400,3464
12:57:50,19.1,18.8,17.8,18.8,55,400,3464
12:58:52,18.9,18.8,17.7,18.8,55,400,3448
12:59:54,18.9,18.6,17.8,18.7,55,447,3453
13:0:56,19.0,18.6,17.7,18.6,55,427,3450
13:1:58,19.0,18.6,17.6,18.7,55,413,3456
13:3:0,18.8,18.6,17.7,18.7,56,400,3467
13:4:2,18.8,18.6,17.7,18.7,55,400,3467
13:6:6,18.8,18.5,17.6,18.7,55,400,3456
13:7:8,18.7,18.5,17.5,18.6,55,400,3472
13:8:10,18.8,18.4,17.4,18.5,55,400,3461
13:9:12,18.7,18.3,17.5,18.5,55,400,3439
13:10:14,18.7,18.3,17.4,18.5,55,400,3453
13:11:16,18.8,18.3,17.4,18.5,55,400,3453
13:12:18,18.6,18.2,17.4,18.4,55,400,3453
13:13:20,18.6,18.2,17.4,18.5,55,400,3464
13:14:22,18.5,18.2,17.4,18.4,56,400,3469
13:15:24,18.5,18.3,17.4,18.4,55,400,3467
13:16:26,18.6,18.1,17.3,18.4,56,400,3458
13:17:28,18.5,18.1,17.3,18.3,56,400,3478
13:18:30,18.5,18.2,17.2,18.4,56,400,3450
13:19:32,18.5,18.1,17.2,18.4,56,400,3450
13:20:34,18.5,18.1,17.2,18.4,56,400,3453
13:21:36,18.6,18.1,17.2,18.5,57,400,3467
13:23:25,18.6,18.1,17.2,18.5,57,0,3469
13:24:27,18.5,18.1,17.2,18.4,57,0,3453
13:25:29,18.6,18.1,17.2,18.5,57,0,3461
13:26:31,18.5,18.1,17.2,18.5,57,400,3448
13:27:33,18.6,18.0,17.2,18.3,57,400,3448
13:28:35,18.5,18.0,17.3,18.3,57,400,3431
13:29:37,18.5,18.0,17.1,18.3,56,400,3453
13:30:39,18.4,17.9,17.1,18.1,56,400,3469
13:31:41,18.4,17.9,17.1,18.3,56,400,3456
13:32:43,18.4,17.9,17.0,18.2,57,400,3456
13:33:45,18.4,17.9,17.1,18.2,57,400,3453
13:34:47,18.4,17.9,17.1,18.3,57,400,3453
13:35:49,18.4,17.9,17.1,18.3,57,400,3475
13:36:51,18.4,17.9,17.0,18.2,57,400,3461
13:37:53,18.4,17.8,17.1,18.2,57,400,3458
13:38:55,18.4,17.9,17.0,18.1,58,400,3456
13:39:57,18.3,17.8,17.0,18.2,57,400,3461
13:40:59,18.4,17.8,17.0,18.1,57,400,3461
13:42:2,18.4,17.7,17.0,18.1,57,400,3461
13:43:4,18.3,17.8,16.9,18.2,58,400,3448
